"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"    One race","4,738,290","±5,189","98.7%","±0.1","662,489","±4,733","91.7%","±0.7","6,288,212","±11,560","97.0%","±0.2","2,880,750","±5,642","98.1%","±0.2","36,097,905","±33,877","95.8%","±0.1","4,944,023","±9,552","96.6%","±0.2","3,492,125","±5,802","97.5%","±0.2","883,007","±3,358","97.3%","±0.4","605,236","±1,744","97.9%","±0.3","18,634,061","±20,163","97.8%","±0.1","9,624,976","±12,372","98.1%","±0.1","1,043,258","±13,187","75.9%","±1.0","1,545,525","±4,126","97.5%","±0.3","12,605,700","±12,406","98.0%","±0.1","6,374,553","±7,286","97.8%","±0.1","3,001,421","±4,827","98.0%","±0.2","2,774,699","±6,414","96.6%","±0.2","4,289,109","±6,532","98.2%","±0.1","4,497,175","±6,414","98.3%","±0.1","1,303,121","±2,640","98.1%","±0.2","5,676,344","±8,308","97.4%","±0.1","6,419,478","±11,199","97.4%","±0.2","9,623,356","±9,915","97.4%","±0.1","5,209,890","±8,828","97.5%","±0.2","2,944,170","±4,658","98.8%","±0.2","5,865,554","±7,914","97.6%","±0.1","974,074","±2,788","97.6%","±0.3","1,802,266","±3,846","97.8%","±0.2","2,617,477","±10,551","96.1%","±0.4","1,295,552","±2,360","98.3%","±0.2","8,604,339","±12,912","97.5%","±0.1","2,018,009","±5,875","96.9%","±0.3","18,938,414","±16,971","97.3%","±0.1","9,451,546","±14,449","97.9%","±0.1","671,278","±1,852","98.1%","±0.3","11,278,852","±11,306","97.7%","±0.1","3,489,861","±9,225","92.0%","±0.2","3,737,178","±7,065","96.5%","±0.2","12,495,625","±11,270","98.1%","±0.1","1,022,546","±4,167","97.3%","±0.4","4,594,839","±7,046","98.2%","±0.2","803,942","±2,746","97.6%","±0.3","6,281,879","±7,801","98.1%","±0.1","25,077,779","±18,892","97.7%","±0.1","2,747,864","±6,379","97.5%","±0.2","612,792","±1,462","97.8%","±0.2","7,855,858","±14,173","97.0%","±0.2","6,509,219","±12,964","95.3%","±0.2","1,816,997","±2,797","97.9%","±0.2","5,594,970","±6,125","98.0%","±0.1","552,518","±2,461","97.2%","±0.4","3,209,027","±15,956","86.6%","±0.4"
"        White","3,318,110","±8,630","69.1%","±0.2","482,698","±2,741","66.8%","±0.4","5,141,027","±23,299","79.3%","±0.4","2,296,248","±7,497","78.2%","±0.3","23,698,393","±65,345","62.9%","±0.2","4,318,187","±17,394","84.4%","±0.3","2,787,171","±11,468","77.8%","±0.3","636,680","±4,729","70.2%","±0.5","246,505","±3,665","39.9%","±0.6","14,535,897","±31,466","76.3%","±0.2","5,961,961","±19,867","60.7%","±0.2","343,352","±3,503","25.0%","±0.3","1,465,484","±5,687","92.5%","±0.4","9,328,438","±27,666","72.5%","±0.2","5,512,023","±8,881","84.6%","±0.1","2,800,812","±4,987","91.5%","±0.2","2,442,531","±6,705","85.1%","±0.2","3,837,605","±5,487","87.8%","±0.1","2,874,839","±6,593","62.8%","±0.1","1,264,494","±1,599","95.2%","±0.1","3,414,300","±13,228","58.6%","±0.2","5,305,948","±12,504","80.5%","±0.2","7,830,903","±9,530","79.3%","±0.1","4,577,875","±7,618","85.7%","±0.1","1,770,546","±4,486","59.4%","±0.2","4,991,510","±7,231","83.0%","±0.1","891,294","±2,197","89.3%","±0.2","1,624,885","±5,966","88.2%","±0.3","1,948,463","±15,765","71.5%","±0.6","1,240,868","±2,868","94.1%","±0.2","6,104,543","±20,959","69.2%","±0.2","1,492,790","±15,175","71.7%","±0.7","12,710,382","±29,843","65.3%","±0.2","6,768,523","±16,949","70.1%","±0.2","614,327","±1,430","89.8%","±0.2","9,566,847","±8,300","82.9%","±0.1","2,792,094","±7,616","73.6%","±0.2","3,279,357","±12,288","84.7%","±0.3","10,485,910","±11,661","82.3%","±0.1","859,000","±5,950","81.7%","±0.6","3,135,216","±8,956","67.0%","±0.2","707,944","±2,394","85.9%","±0.3","4,990,068","±8,309","77.9%","±0.1","19,149,157","±45,618","74.6%","±0.2","2,486,869","±10,393","88.3%","±0.4","596,253","±999","95.2%","±0.2","5,615,742","±14,273","69.4%","±0.2","5,357,161","±15,858","78.4%","±0.2","1,741,915","±2,269","93.9%","±0.1","4,980,495","±8,349","87.2%","±0.1","515,335","±2,893","90.7%","±0.5","2,539,680","±21,485","68.5%","±0.6"
"        Black or African American","1,281,095","±4,637","26.7%","±0.1","23,143","±2,072","3.2%","±0.3","265,940","±7,841","4.1%","±0.1","463,364","±4,287","15.8%","±0.1","2,253,905","±15,479","6.0%","±0.1","203,243","±4,916","4.0%","±0.1","359,683","±5,702","10.0%","±0.2","193,899","±2,993","21.4%","±0.3","309,845","±2,181","50.1%","±0.4","3,046,628","±20,255","16.0%","±0.1","3,021,927","±14,079","30.8%","±0.1","26,281","±1,452","1.9%","±0.1","8,392","±1,656","0.5%","±0.1","1,867,304","±10,690","14.5%","±0.1","589,109","±7,189","9.0%","±0.1","88,258","±3,256","2.9%","±0.1","167,669","±4,848","5.8%","±0.2","348,778","±6,594","8.0%","±0.2","1,469,876","±6,384","32.1%","±0.1","13,598","±1,448","1.0%","±0.1","1,725,923","±6,990","29.6%","±0.1","451,127","±7,855","6.8%","±0.1","1,388,139","±7,863","14.1%","±0.1","279,142","±6,224","5.2%","±0.1","1,115,359","±5,473","37.4%","±0.2","688,379","±6,563","11.5%","±0.1","4,305","±1,404","0.4%","±0.1","83,693","±3,632","4.5%","±0.2","222,551","±5,616","8.2%","±0.2","14,655","±1,344","1.1%","±0.1","1,182,905","±11,416","13.4%","±0.1","44,365","±3,969","2.1%","±0.2","3,036,099","±16,183","15.6%","±0.1","2,091,558","±11,959","21.7%","±0.1","6,857","±1,255","1.0%","±0.2","1,396,483","±10,548","12.1%","±0.1","275,392","±4,430","7.3%","±0.1","70,067","±2,807","1.8%","±0.1","1,372,685","±12,132","10.8%","±0.1","63,397","±3,762","6.0%","±0.4","1,305,093","±7,192","27.9%","±0.2","9,517","±1,203","1.2%","±0.1","1,071,463","±6,624","16.7%","±0.1","3,011,795","±13,895","11.7%","±0.1","32,524","±3,943","1.2%","±0.1","5,194","±937","0.8%","±0.1","1,581,452","±10,391","19.5%","±0.1","239,665","±6,363","3.5%","±0.1","56,178","±2,868","3.0%","±0.2","356,550","±4,844","6.2%","±0.1","5,079","±937","0.9%","±0.2","290,083","±11,977","7.8%","±0.3"
"        American Indian and Alaska Native","24,408","±2,242","0.5%","±0.1","102,293","±3,803","14.2%","±0.5","289,812","±5,175","4.5%","±0.1","16,772","±2,398","0.6%","±0.1","289,597","±14,245","0.8%","±0.1","51,677","±4,851","1.0%","±0.1","7,481","±1,778","0.2%","±0.1","2,794","±895","0.3%","±0.1","1,956","±848","0.3%","±0.1","63,416","±6,292","0.3%","±0.1","24,980","±4,510","0.3%","±0.1","3,942","±1,158","0.3%","±0.1","20,511","±2,685","1.3%","±0.2","25,818","±3,305","0.2%","±0.1","12,817","±1,863","0.2%","±0.1","12,009","±1,482","0.4%","±0.1","23,830","±2,669","0.8%","±0.1","9,662","±1,761","0.2%","±0.1","28,830","±2,237","0.6%","±0.1","8,148","±1,581","0.6%","±0.1","14,530","±1,385","0.2%","±0.1","13,160","±2,325","0.2%","±0.1","54,719","±3,625","0.6%","±0.1","60,842","±3,167","1.1%","±0.1","11,815","±1,722","0.4%","±0.1","22,326","±2,594","0.4%","±0.1","66,644","±3,337","6.7%","±0.3","17,985","±1,896","1.0%","±0.1","32,805","±3,070","1.2%","±0.1","2,154","±701","0.2%","±0.1","21,103","±3,871","0.2%","±0.1","190,825","±4,587","9.2%","±0.2","67,731","±4,685","0.3%","±0.1","111,633","±4,192","1.2%","±0.1","38,515","±1,701","5.6%","±0.2","19,589","±2,047","0.2%","±0.1","260,733","±7,642","6.9%","±0.2","52,026","±4,557","1.3%","±0.1","17,315","±2,084","0.1%","±0.1","4,370","±1,273","0.4%","±0.1","13,244","±1,991","0.3%","±0.1","71,532","±2,373","8.7%","±0.3","18,732","±3,475","0.3%","±0.1","128,773","±11,133","0.5%","±0.1","31,795","±3,102","1.1%","±0.1","2,140","±607","0.3%","±0.1","24,374","±3,459","0.3%","±0.1","91,703","±5,026","1.3%","±0.1","2,834","±1,024","0.2%","±0.1","48,065","±2,516","0.8%","±0.1","12,241","±1,370","2.2%","±0.2","8,254","±2,052","0.2%","±0.1"
"            Cherokee tribal grouping","9,224","±1,326","0.2%","±0.1","889","±482","0.1%","±0.1","2,496","±1,084","0.0%","±0.1","N","N","N","N","25,685","±3,685","0.1%","±0.1","3,288","±1,116","0.1%","±0.1","1,063","±706","0.0%","±0.1","N","N","N","N","N","N","N","N","9,151","±2,362","0.0%","±0.1","5,482","±1,427","0.1%","±0.1","N","N","N","N","429","±356","0.0%","±0.1","3,365","±1,008","0.0%","±0.1","2,183","±764","0.0%","±0.1","730","±379","0.0%","±0.1","5,686","±1,235","0.2%","±0.1","N","N","N","N","2,914","±831","0.1%","±0.1","N","N","N","N","2,722","±950","0.0%","±0.1","1,320","±822","0.0%","±0.1","3,317","±995","0.0%","±0.1","411","±319","0.0%","±0.1","N","N","N","N","7,232","±1,561","0.1%","±0.1","1,661","±1,389","0.2%","±0.1","427","±305","0.0%","±0.1","1,223","±562","0.0%","±0.1","N","N","N","N","N","N","N","N","867","±483","0.0%","±0.1","4,621","±1,365","0.0%","±0.1","15,152","±1,960","0.2%","±0.1","13","±27","0.0%","±0.1","6,334","±1,306","0.1%","±0.1","93,050","±5,481","2.5%","±0.1","4,780","±1,832","0.1%","±0.1","3,741","±909","0.0%","±0.1","N","N","N","N","2,945","±1,149","0.1%","±0.1","83","±90","0.0%","±0.1","6,400","±1,513","0.1%","±0.1","14,670","±2,609","0.1%","±0.1","1,626","±1,386","0.1%","±0.1","N","N","N","N","3,218","±1,240","0.0%","±0.1","4,565","±1,554","0.1%","±0.1","N","N","N","N","299","±214","0.0%","±0.1","57","±75","0.0%","±0.1","N","N","N","N"
"            Chippewa tribal grouping","141","±212","0.0%","±0.1","225","±198","0.0%","±0.1","1,850","±1,687","0.0%","±0.1","N","N","N","N","2,345","±937","0.0%","±0.1","541","±362","0.0%","±0.1","0","±198","0.0%","±0.1","N","N","N","N","N","N","N","N","1,898","±1,201","0.0%","±0.1","227","±245","0.0%","±0.1","N","N","N","N","552","±506","0.0%","±0.1","641","±369","0.0%","±0.1","930","±627","0.0%","±0.1","678","±519","0.0%","±0.1","242","±200","0.0%","±0.1","N","N","N","N","15","±30","0.0%","±0.1","N","N","N","N","325","±274","0.0%","±0.1","418","±372","0.0%","±0.1","24,854","±2,225","0.3%","±0.1","32,075","±2,129","0.6%","±0.1","N","N","N","N","487","±305","0.0%","±0.1","3,048","±1,049","0.3%","±0.1","189","±232","0.0%","±0.1","568","±405","0.0%","±0.1","N","N","N","N","N","N","N","N","136","±118","0.0%","±0.1","334","±313","0.0%","±0.1","374","±357","0.0%","±0.1","16,433","±1,557","2.4%","±0.2","760","±425","0.0%","±0.1","668","±548","0.0%","±0.1","2,061","±1,285","0.1%","±0.1","428","±258","0.0%","±0.1","N","N","N","N","0","±217","0.0%","±0.1","1,690","±1,327","0.2%","±0.2","152","±152","0.0%","±0.1","1,368","±958","0.0%","±0.1","180","±246","0.0%","±0.1","N","N","N","N","697","±577","0.0%","±0.1","4,428","±1,693","0.1%","±0.1","N","N","N","N","16,440","±1,596","0.3%","±0.1","432","±328","0.1%","±0.1","N","N","N","N"
"            Navajo tribal grouping","12","±24","0.0%","±0.1","52","±54","0.0%","±0.1","142,509","±5,476","2.2%","±0.1","N","N","N","N","9,130","±2,140","0.0%","±0.1","5,439","±1,819","0.1%","±0.1","73","±91","0.0%","±0.1","N","N","N","N","N","N","N","N","1,419","±1,530","0.0%","±0.1","164","±187","0.0%","±0.1","N","N","N","N","841","±554","0.1%","±0.1","138","±148","0.0%","±0.1","306","±269","0.0%","±0.1","66","±108","0.0%","±0.1","1,999","±1,147","0.1%","±0.1","N","N","N","N","274","±316","0.0%","±0.1","N","N","N","N","355","±434","0.0%","±0.1","54","±94","0.0%","±0.1","276","±145","0.0%","±0.1","336","±344","0.0%","±0.1","N","N","N","N","396","±302","0.0%","±0.1","351","±267","0.0%","±0.1","1,489","±1,032","0.1%","±0.1","2,745","±1,191","0.1%","±0.1","N","N","N","N","N","N","N","N","113,227","±5,105","5.4%","±0.2","80","±126","0.0%","±0.1","631","±498","0.0%","±0.1","96","±170","0.0%","±0.1","93","±122","0.0%","±0.1","669","±404","0.0%","±0.1","1,159","±685","0.0%","±0.1","373","±452","0.0%","±0.1","N","N","N","N","0","±217","0.0%","±0.1","85","±61","0.0%","±0.1","25","±51","0.0%","±0.1","1,977","±811","0.0%","±0.1","15,526","±2,725","0.6%","±0.1","N","N","N","N","798","±920","0.0%","±0.1","980","±535","0.0%","±0.1","N","N","N","N","283","±262","0.0%","±0.1","251","±267","0.0%","±0.1","N","N","N","N"
"            Sioux tribal grouping","514","±355","0.0%","±0.1","348","±466","0.0%","±0.1","2,305","±1,347","0.0%","±0.1","N","N","N","N","6,212","±1,914","0.0%","±0.1","5,170","±2,187","0.1%","±0.1","145","±101","0.0%","±0.1","N","N","N","N","N","N","N","N","1,635","±859","0.0%","±0.1","246","±215","0.0%","±0.1","N","N","N","N","860","±557","0.1%","±0.1","785","±486","0.0%","±0.1","318","±323","0.0%","±0.1","1,964","±863","0.1%","±0.1","521","±527","0.0%","±0.1","N","N","N","N","240","±213","0.0%","±0.1","N","N","N","N","175","±201","0.0%","±0.1","95","±100","0.0%","±0.1","780","±351","0.0%","±0.1","7,978","±1,850","0.1%","±0.1","N","N","N","N","705","±435","0.0%","±0.1","4,129","±1,239","0.4%","±0.1","3,235","±808","0.2%","±0.1","1,079","±588","0.0%","±0.1","N","N","N","N","N","N","N","N","1,214","±772","0.1%","±0.1","496","±391","0.0%","±0.1","357","±330","0.0%","±0.1","10,928","±1,449","1.6%","±0.2","919","±616","0.0%","±0.1","711","±437","0.0%","±0.1","1,935","±878","0.0%","±0.1","511","±392","0.0%","±0.1","N","N","N","N","252","±199","0.0%","±0.1","62,454","±2,891","7.6%","±0.4","783","±799","0.0%","±0.1","2,478","±1,397","0.0%","±0.1","694","±509","0.0%","±0.1","N","N","N","N","909","±641","0.0%","±0.1","2,433","±819","0.0%","±0.1","N","N","N","N","877","±489","0.0%","±0.1","580","±422","0.1%","±0.1","N","N","N","N"
"        Asian","54,259","±2,260","1.1%","±0.1","37,971","±2,083","5.3%","±0.3","177,297","±6,178","2.7%","±0.1","34,342","±2,594","1.2%","±0.1","4,970,627","±17,933","13.2%","±0.1","143,760","±3,834","2.8%","±0.1","141,081","±2,409","3.9%","±0.1","29,930","±1,168","3.3%","±0.1","22,510","±968","3.6%","±0.2","463,164","±8,849","2.4%","±0.1","322,841","±7,505","3.3%","±0.1","523,824","±9,782","38.1%","±0.7","20,913","±2,460","1.3%","±0.2","599,115","±6,487","4.7%","±0.1","102,695","±4,396","1.6%","±0.1","56,040","±2,355","1.8%","±0.1","67,235","±3,040","2.3%","±0.1","50,424","±2,713","1.2%","±0.1","72,484","±2,804","1.6%","±0.1","13,498","±1,852","1.0%","±0.1","329,770","±4,691","5.7%","±0.1","365,968","±4,987","5.6%","±0.1","242,232","±5,033","2.5%","±0.1","216,270","±3,768","4.0%","±0.1","27,077","±3,206","0.9%","±0.1","96,187","±3,149","1.6%","±0.1","5,714","±1,173","0.6%","±0.1","34,517","±1,779","1.9%","±0.1","194,695","±6,015","7.1%","±0.2","29,002","±2,149","2.2%","±0.2","747,620","±6,615","8.5%","±0.1","25,637","±1,939","1.2%","±0.1","1,447,760","±9,725","7.4%","±0.1","211,328","±5,649","2.2%","±0.1","7,070","±1,051","1.0%","±0.2","194,814","±5,015","1.7%","±0.1","65,513","±3,141","1.7%","±0.1","152,909","±4,397","3.9%","±0.1","358,168","±4,389","2.8%","±0.1","33,235","±1,460","3.2%","±0.1","63,356","±2,782","1.4%","±0.1","7,855","±869","1.0%","±0.1","92,286","±4,046","1.4%","±0.1","999,118","±10,194","3.9%","±0.1","56,679","±3,028","2.0%","±0.1","7,733","±983","1.2%","±0.2","455,242","±7,971","5.6%","±0.1","501,712","±7,684","7.3%","±0.1","11,492","±1,378","0.6%","±0.1","130,617","±3,336","2.3%","±0.1","4,833","±1,100","0.9%","±0.2","9,489","±2,369","0.3%","±0.1"
"            Asian Indian","11,383","±2,914","0.2%","±0.1","866","±534","0.1%","±0.1","33,188","±5,307","0.5%","±0.1","4,959","±1,553","0.2%","±0.1","578,235","±26,180","1.5%","±0.1","20,911","±4,014","0.4%","±0.1","49,786","±5,220","1.4%","±0.1","13,148","±2,841","1.4%","±0.3","5,443","±1,696","0.9%","±0.3","129,970","±10,724","0.7%","±0.1","83,666","±9,579","0.9%","±0.1","2,115","±792","0.2%","±0.1","2,557","±1,494","0.2%","±0.1","187,093","±10,303","1.5%","±0.1","30,356","±3,924","0.5%","±0.1","12,679","±2,649","0.4%","±0.1","14,445","±2,700","0.5%","±0.1","11,642","±2,501","0.3%","±0.1","9,613","±2,896","0.2%","±0.1","1,804","±1,161","0.1%","±0.1","74,975","±7,412","1.3%","±0.1","69,465","±6,004","1.1%","±0.1","75,667","±6,141","0.8%","±0.1","31,704","±3,950","0.6%","±0.1","4,206","±1,305","0.1%","±0.1","21,669","±3,347","0.4%","±0.1","786","±783","0.1%","±0.1","4,660","±1,331","0.3%","±0.1","12,244","±4,574","0.4%","±0.2","8,410","±2,296","0.6%","±0.2","299,922","±13,368","3.4%","±0.2","4,939","±1,459","0.2%","±0.1","325,636","±14,218","1.7%","±0.1","63,199","±6,716","0.7%","±0.1","1,338","±588","0.2%","±0.1","64,107","±5,899","0.6%","±0.1","10,616","±2,549","0.3%","±0.1","18,066","±3,315","0.5%","±0.1","101,584","±7,481","0.8%","±0.1","6,368","±2,029","0.6%","±0.2","14,707","±3,565","0.3%","±0.1","2,016","±790","0.2%","±0.1","25,567","±4,549","0.4%","±0.1","254,187","±16,618","1.0%","±0.1","4,971","±1,583","0.2%","±0.1","461","±390","0.1%","±0.1","110,604","±12,050","1.4%","±0.1","61,509","±8,271","0.9%","±0.1","3,074","±924","0.2%","±0.1","26,626","±3,722","0.5%","±0.1","1,062","±686","0.2%","±0.1","N","N","N","N"
"            Chinese","8,176","±1,828","0.2%","±0.1","2,186","±1,025","0.3%","±0.1","36,510","±5,580","0.6%","±0.1","7,425","±2,522","0.3%","±0.1","1,294,771","±25,943","3.4%","±0.1","26,268","±4,249","0.5%","±0.1","34,574","±3,961","1.0%","±0.1","6,658","±1,758","0.7%","±0.2","5,192","±1,074","0.8%","±0.2","82,251","±7,589","0.4%","±0.1","55,375","±8,429","0.6%","±0.1","59,509","±5,936","4.3%","±0.4","6,416","±2,426","0.4%","±0.2","113,184","±8,094","0.9%","±0.1","25,479","±3,459","0.4%","±0.1","10,498","±1,980","0.3%","±0.1","12,293","±2,516","0.4%","±0.1","9,747","±2,365","0.2%","±0.1","10,306","±2,399","0.2%","±0.1","2,819","±937","0.2%","±0.1","73,196","±6,397","1.3%","±0.1","133,088","±7,516","2.0%","±0.1","46,553","±4,421","0.5%","±0.1","26,214","±4,016","0.5%","±0.1","6,283","±3,083","0.2%","±0.1","24,295","±2,995","0.4%","±0.1","820","±416","0.1%","±0.1","5,430","±1,326","0.3%","±0.1","29,945","±5,270","1.1%","±0.2","5,787","±1,689","0.4%","±0.1","142,330","±10,497","1.6%","±0.1","6,495","±1,662","0.3%","±0.1","587,775","±12,348","3.0%","±0.1","39,819","±6,558","0.4%","±0.1","1,602","±663","0.2%","±0.1","46,046","±5,042","0.4%","±0.1","9,849","±2,026","0.3%","±0.1","37,649","±4,607","1.0%","±0.1","89,481","±5,787","0.7%","±0.1","8,149","±2,114","0.8%","±0.2","10,173","±2,869","0.2%","±0.1","1,627","±754","0.2%","±0.1","14,354","±2,724","0.2%","±0.1","168,387","±11,543","0.7%","±0.1","10,374","±2,336","0.4%","±0.1","1,918","±696","0.3%","±0.1","53,749","±6,507","0.7%","±0.1","107,306","±7,401","1.6%","±0.1","1,731","±957","0.1%","±0.1","19,174","±3,113","0.3%","±0.1","914","±564","0.2%","±0.1","N","N","N","N"
"            Filipino","6,343","±1,711","0.1%","±0.1","17,938","±2,580","2.5%","±0.4","33,390","±5,289","0.5%","±0.1","4,866","±1,981","0.2%","±0.1","1,182,082","±28,634","3.1%","±0.1","14,039","±2,866","0.3%","±0.1","11,604","±2,904","0.3%","±0.1","2,698","±1,481","0.3%","±0.2","2,479","±892","0.4%","±0.1","80,743","±8,322","0.4%","±0.1","23,378","±5,419","0.2%","±0.1","192,600","±10,803","14.0%","±0.8","1,457","±696","0.1%","±0.1","113,321","±9,365","0.9%","±0.1","8,975","±1,885","0.1%","±0.1","2,859","±790","0.1%","±0.1","6,241","±1,384","0.2%","±0.1","3,765","±1,293","0.1%","±0.1","7,059","±2,195","0.2%","±0.1","2,367","±1,100","0.2%","±0.1","53,095","±6,365","0.9%","±0.1","12,135","±3,008","0.2%","±0.1","26,648","±3,674","0.3%","±0.1","8,902","±1,985","0.2%","±0.1","3,396","±1,263","0.1%","±0.1","12,609","±2,950","0.2%","±0.1","1,349","±634","0.1%","±0.1","1,860","±733","0.1%","±0.1","90,616","±8,159","3.3%","±0.3","2,150","±1,143","0.2%","±0.1","113,254","±8,218","1.3%","±0.1","3,858","±1,280","0.2%","±0.1","108,114","±9,007","0.6%","±0.1","13,153","±2,491","0.1%","±0.1","1,160","±732","0.2%","±0.1","17,690","±3,236","0.2%","±0.1","4,894","±1,328","0.1%","±0.1","16,861","±3,194","0.4%","±0.1","25,526","±4,279","0.2%","±0.1","2,814","±916","0.3%","±0.1","12,788","±3,282","0.3%","±0.1","1,001","±613","0.1%","±0.1","8,786","±1,969","0.1%","±0.1","104,496","±10,885","0.4%","±0.1","6,282","±2,465","0.2%","±0.1","493","±283","0.1%","±0.1","66,805","±7,501","0.8%","±0.1","88,257","±8,198","1.3%","±0.1","1,606","±621","0.1%","±0.1","8,279","±1,808","0.1%","±0.1","1,244","±840","0.2%","±0.1","N","N","N","N"
